,fichier,type,set,anomalie,machine,x,y,z
13631,dataset/fan/train/normal_id_04_00000141.wav,fan,train,non,fan_04,-460.78995,-488.96667,324.60812
13632,dataset/fan/train/normal_id_00_00000216.wav,fan,train,non,fan_00,-666.49963,-28.492987,388.6783
13633,dataset/fan/train/normal_id_02_00000866.wav,fan,train,non,fan_02,-264.4437,-253.50151,618.5532
13634,dataset/fan/train/normal_id_06_00000164.wav,fan,train,non,fan_06,-172.89752,91.371574,232.67397
13635,dataset/fan/train/normal_id_04_00000634.wav,fan,train,non,fan_04,-445.2245,-497.40353,317.81635
13636,dataset/fan/train/normal_id_02_00000198.wav,fan,train,non,fan_02,-234.38197,-264.30014,606.6189
13637,dataset/fan/train/normal_id_06_00000277.wav,fan,train,non,fan_06,-197.51813,-40.097458,277.75174
13638,dataset/fan/train/normal_id_00_00000177.wav,fan,train,non,fan_00,-669.1716,-118.87905,544.9904
13639,dataset/fan/train/normal_id_06_00000798.wav,fan,train,non,fan_06,-221.99638,17.188791,261.1874
13640,dataset/fan/train/normal_id_06_00000905.wav,fan,train,non,fan_06,-317.5248,24.604305,276.73465
13641,dataset/fan/train/normal_id_00_00000047.wav,fan,train,non,fan_00,-641.5202,-202.17856,401.02286
13642,dataset/fan/train/normal_id_02_00000033.wav,fan,train,non,fan_02,-239.97437,-258.0208,554.46405
13643,dataset/fan/train/normal_id_02_00000269.wav,fan,train,non,fan_02,-394.46155,-308.13837,630.47
13644,dataset/fan/train/normal_id_06_00000658.wav,fan,train,non,fan_06,-293.6598,-31.711872,289.36264
13645,dataset/fan/train/normal_id_00_00000750.wav,fan,train,non,fan_00,-677.12305,-102.59583,413.54514
13646,dataset/fan/train/normal_id_02_00000586.wav,fan,train,non,fan_02,-311.02377,-198.22885,558.48596
13647,dataset/fan/train/normal_id_00_00000053.wav,fan,train,non,fan_00,-748.1032,-13.616639,389.59543
13648,dataset/fan/train/normal_id_04_00000433.wav,fan,train,non,fan_04,-487.35715,-468.51202,294.45102
13649,dataset/fan/train/normal_id_06_00000437.wav,fan,train,non,fan_06,-439.79672,158.80603,206.36473
13650,dataset/fan/train/normal_id_06_00000067.wav,fan,train,non,fan_06,-247.42259,-7.7066345,272.2737
13651,dataset/fan/train/normal_id_04_00000173.wav,fan,train,non,fan_04,-472.4357,-488.5332,305.31305
13652,dataset/fan/train/normal_id_02_00000755.wav,fan,train,non,fan_02,-353.76953,-247.9035,496.85956
13653,dataset/fan/train/normal_id_04_00000043.wav,fan,train,non,fan_04,-522.46246,-425.36963,298.62015
13654,dataset/fan/train/normal_id_04_00000630.wav,fan,train,non,fan_04,-501.1898,-476.78845,275.06326
13655,dataset/fan/train/normal_id_00_00000734.wav,fan,train,non,fan_00,-657.21295,-100.32998,347.67142
13656,dataset/fan/train/normal_id_06_00000193.wav,fan,train,non,fan_06,-133.4837,-78.17115,257.59537
13657,dataset/fan/train/normal_id_02_00000636.wav,fan,train,non,fan_02,-374.4575,-285.42444,568.02765
13658,dataset/fan/train/normal_id_06_00000648.wav,fan,train,non,fan_06,-316.84924,-19.609392,295.13162
13659,dataset/fan/train/normal_id_02_00000313.wav,fan,train,non,fan_02,-301.04358,-253.84497,617.1124
13660,dataset/fan/train/normal_id_06_00000737.wav,fan,train,non,fan_06,-315.27637,-5.424321,280.55695
13661,dataset/fan/train/normal_id_06_00000602.wav,fan,train,non,fan_06,-274.55017,-14.449407,281.18192
13662,dataset/fan/train/normal_id_06_00000061.wav,fan,train,non,fan_06,-382.71545,-22.91321,310.44
13663,dataset/fan/train/normal_id_02_00000745.wav,fan,train,non,fan_02,-302.12424,-194.09383,536.3254
13664,dataset/fan/train/normal_id_04_00000922.wav,fan,train,non,fan_04,-470.60275,-367.20862,288.58154
13665,dataset/fan/train/normal_id_02_00000448.wav,fan,train,non,fan_02,-363.72562,-179.64555,507.10205
13666,dataset/fan/train/normal_id_04_00000525.wav,fan,train,non,fan_04,-444.26923,-396.47934,289.35672
13667,dataset/fan/train/normal_id_04_00000209.wav,fan,train,non,fan_04,-563.4736,-353.3652,316.0095
13668,dataset/fan/train/normal_id_00_00000068.wav,fan,train,non,fan_00,-710.46075,-155.758,398.56296
13669,dataset/fan/train/normal_id_00_00000172.wav,fan,train,non,fan_00,-662.32684,-135.37717,371.96704
13670,dataset/fan/train/normal_id_00_00000882.wav,fan,train,non,fan_00,-548.72845,-107.8649,393.5675
13671,dataset/fan/train/normal_id_02_00000590.wav,fan,train,non,fan_02,-285.9984,-219.93936,462.7388
13672,dataset/fan/train/normal_id_06_00000858.wav,fan,train,non,fan_06,-268.5921,-18.309647,272.7847
13673,dataset/fan/train/normal_id_02_00000221.wav,fan,train,non,fan_02,-320.04,-231.43854,552.3764
13674,dataset/fan/train/normal_id_04_00000135.wav,fan,train,non,fan_04,-498.6575,-462.24026,296.84216
13675,dataset/fan/train/normal_id_04_00000086.wav,fan,train,non,fan_04,-552.77893,-389.65698,329.832
13676,dataset/fan/train/normal_id_02_00000611.wav,fan,train,non,fan_02,-304.76584,-229.28369,644.88574
13677,dataset/fan/train/normal_id_00_00000402.wav,fan,train,non,fan_00,-659.94403,-106.63061,387.3422
13678,dataset/fan/train/normal_id_06_00000259.wav,fan,train,non,fan_06,-269.61142,26.303501,269.0317
13679,dataset/fan/train/normal_id_06_00000691.wav,fan,train,non,fan_06,-311.09232,-13.461915,289.99768
13680,dataset/fan/train/normal_id_02_00000852.wav,fan,train,non,fan_02,-280.03476,-222.39081,666.8631
13681,dataset/fan/train/normal_id_04_00000214.wav,fan,train,non,fan_04,-466.51,-409.7156,305.45847
13682,dataset/fan/train/normal_id_00_00000470.wav,fan,train,non,fan_00,-701.33923,-103.34957,391.35724
13683,dataset/fan/train/normal_id_04_00000826.wav,fan,train,non,fan_04,-572.43854,-358.0026,346.41855
13684,dataset/fan/train/normal_id_02_00000585.wav,fan,train,non,fan_02,-298.27432,-190.87897,574.6175
13685,dataset/fan/train/normal_id_06_00000272.wav,fan,train,non,fan_06,-218.0887,43.446472,242.1826
13686,dataset/fan/train/normal_id_02_00000037.wav,fan,train,non,fan_02,-378.9236,-197.23282,634.91473
13687,dataset/fan/train/normal_id_02_00000332.wav,fan,train,non,fan_02,-285.6568,-157.5938,658.5006
13688,dataset/fan/train/normal_id_02_00000152.wav,fan,train,non,fan_02,-293.12164,-228.83076,629.26025
13689,dataset/fan/train/normal_id_04_00000160.wav,fan,train,non,fan_04,-532.2735,-368.99756,315.6928
13690,dataset/fan/train/normal_id_00_00000430.wav,fan,train,non,fan_00,-710.899,-38.435986,382.98242
13691,dataset/fan/train/normal_id_02_00000582.wav,fan,train,non,fan_02,-295.5164,-254.3353,542.8615
13692,dataset/fan/train/normal_id_02_00000625.wav,fan,train,non,fan_02,-270.86603,-269.1774,645.25854
13693,dataset/fan/train/normal_id_04_00000139.wav,fan,train,non,fan_04,-402.93896,-457.14026,268.98926
13694,dataset/fan/train/normal_id_00_00000566.wav,fan,train,non,fan_00,-727.212,-146.63943,380.81604
13695,dataset/fan/train/normal_id_06_00000260.wav,fan,train,non,fan_06,-291.48917,-25.818207,287.1228
13696,dataset/fan/train/normal_id_02_00000520.wav,fan,train,non,fan_02,-322.36792,-280.8457,592.14746
13697,dataset/fan/train/normal_id_02_00000342.wav,fan,train,non,fan_02,-304.90488,-250.55904,648.9875
13698,dataset/fan/train/normal_id_02_00000526.wav,fan,train,non,fan_02,-250.18137,-237.88135,580.4752
13699,dataset/fan/train/normal_id_04_00000048.wav,fan,train,non,fan_04,-500.62137,-444.2456,304.4599
13700,dataset/fan/train/normal_id_04_00000369.wav,fan,train,non,fan_04,-466.57245,-330.0386,292.09576
13701,dataset/fan/train/normal_id_04_00000201.wav,fan,train,non,fan_04,-453.2485,-469.79538,268.4021
13702,dataset/fan/train/normal_id_02_00000575.wav,fan,train,non,fan_02,-360.05423,-248.62769,546.78125
13703,dataset/fan/train/normal_id_04_00000129.wav,fan,train,non,fan_04,-507.5858,-449.1047,322.3445
13704,dataset/fan/train/normal_id_02_00000421.wav,fan,train,non,fan_02,-361.05853,-222.94397,577.4145
13705,dataset/fan/train/normal_id_02_00000047.wav,fan,train,non,fan_02,-380.2373,-174.51422,600.66455
13706,dataset/fan/train/normal_id_02_00000183.wav,fan,train,non,fan_02,-235.98856,-173.14465,632.1808
13707,dataset/fan/train/normal_id_02_00000573.wav,fan,train,non,fan_02,-317.28903,-262.0686,539.3293
13708,dataset/fan/train/normal_id_00_00000051.wav,fan,train,non,fan_00,-745.9894,9.359527,373.73248
13709,dataset/fan/train/normal_id_06_00000248.wav,fan,train,non,fan_06,-306.75784,36.565437,268.6341
13710,dataset/fan/train/normal_id_04_00000487.wav,fan,train,non,fan_04,-430.82788,-496.4628,373.9549
13711,dataset/fan/train/normal_id_04_00000632.wav,fan,train,non,fan_04,-465.25354,-439.46967,289.6738
13712,dataset/fan/train/normal_id_04_00000547.wav,fan,train,non,fan_04,-499.3944,-349.84552,387.82028
13713,dataset/fan/train/normal_id_00_00000301.wav,fan,train,non,fan_00,-650.4055,-125.90969,388.1095
13714,dataset/fan/train/normal_id_00_00000246.wav,fan,train,non,fan_00,-731.0104,-50.01392,377.12073
13715,dataset/fan/train/normal_id_00_00000005.wav,fan,train,non,fan_00,-633.82855,-70.68807,379.01495
13716,dataset/fan/train/normal_id_04_00000795.wav,fan,train,non,fan_04,-427.85858,-344.7227,349.633
13717,dataset/fan/train/normal_id_04_00000496.wav,fan,train,non,fan_04,-479.92322,-363.6744,315.833
13718,dataset/fan/train/normal_id_04_00000062.wav,fan,train,non,fan_04,-514.0001,-447.08127,311.42044
13719,dataset/fan/train/normal_id_06_00000121.wav,fan,train,non,fan_06,-313.4353,97.46654,260.53003
13720,dataset/fan/train/normal_id_02_00000318.wav,fan,train,non,fan_02,-186.60764,-58.971584,523.0713
13721,dataset/fan/train/normal_id_04_00000893.wav,fan,train,non,fan_04,-488.68802,-437.37817,295.49835
13722,dataset/fan/train/normal_id_00_00000872.wav,fan,train,non,fan_00,-708.28644,-105.445564,359.11813
13723,dataset/fan/train/normal_id_00_00000884.wav,fan,train,non,fan_00,-815.3079,-26.056713,404.25598
13724,dataset/fan/train/normal_id_02_00000560.wav,fan,train,non,fan_02,-365.47424,-231.45416,610.245
13725,dataset/fan/train/normal_id_00_00000683.wav,fan,train,non,fan_00,-730.7431,-91.82164,418.22113
13726,dataset/fan/train/normal_id_04_00000166.wav,fan,train,non,fan_04,-582.5496,-276.6253,367.9937
13727,dataset/fan/train/normal_id_02_00000129.wav,fan,train,non,fan_02,-334.1204,-248.60945,574.7542
13728,dataset/fan/train/normal_id_00_00000392.wav,fan,train,non,fan_00,-539.48346,-293.24844,397.95963
13729,dataset/fan/train/normal_id_00_00000425.wav,fan,train,non,fan_00,-634.848,-162.05457,443.36273
13730,dataset/fan/train/normal_id_02_00000401.wav,fan,train,non,fan_02,-319.93393,-186.05579,594.1045
13731,dataset/fan/train/normal_id_06_00000334.wav,fan,train,non,fan_06,-179.97008,-49.154068,300.19995
13732,dataset/fan/train/normal_id_00_00000387.wav,fan,train,non,fan_00,-610.36273,-140.99506,440.5139
13733,dataset/fan/train/normal_id_00_00000825.wav,fan,train,non,fan_00,-747.80634,-62.248573,496.86557
13734,dataset/fan/train/normal_id_02_00000867.wav,fan,train,non,fan_02,-303.13803,-228.95988,516.14215
13735,dataset/fan/train/normal_id_00_00000404.wav,fan,train,non,fan_00,-763.35583,-150.88124,394.26404
13736,dataset/fan/train/normal_id_04_00000133.wav,fan,train,non,fan_04,-456.92108,-496.52588,291.64395
13737,dataset/fan/train/normal_id_02_00000734.wav,fan,train,non,fan_02,-251.6671,-341.2575,594.9151
13738,dataset/fan/train/normal_id_06_00000205.wav,fan,train,non,fan_06,-326.75842,-39.300396,301.19226
13739,dataset/fan/train/normal_id_06_00000022.wav,fan,train,non,fan_06,-238.91405,-0.6928012,267.13617
13740,dataset/fan/train/normal_id_02_00000633.wav,fan,train,non,fan_02,-290.61072,-214.08025,565.6071
13741,dataset/fan/train/normal_id_06_00000114.wav,fan,train,non,fan_06,-308.03503,-40.680473,297.02582
13742,dataset/fan/train/normal_id_00_00000755.wav,fan,train,non,fan_00,-726.8778,-61.281742,359.89542
13743,dataset/fan/train/normal_id_02_00000353.wav,fan,train,non,fan_02,-298.68646,-241.87282,602.33875
13744,dataset/fan/train/normal_id_02_00000651.wav,fan,train,non,fan_02,-197.20042,-206.27092,577.69183
13745,dataset/fan/train/normal_id_04_00000788.wav,fan,train,non,fan_04,-484.67188,-451.3161,277.72003
13746,dataset/fan/train/normal_id_04_00000199.wav,fan,train,non,fan_04,-536.6926,-435.827,298.09024
13747,dataset/fan/train/normal_id_00_00000397.wav,fan,train,non,fan_00,-684.67126,-72.47845,388.1055
13748,dataset/fan/train/normal_id_04_00000569.wav,fan,train,non,fan_04,-468.54602,-446.4741,310.09238
13749,dataset/fan/train/normal_id_02_00000020.wav,fan,train,non,fan_02,-182.24838,-257.14066,637.6688
13750,dataset/fan/train/normal_id_04_00000045.wav,fan,train,non,fan_04,-459.5732,-249.08603,449.6213
13751,dataset/fan/train/normal_id_04_00000537.wav,fan,train,non,fan_04,-465.7293,-479.9187,311.46756
13752,dataset/fan/train/normal_id_00_00000828.wav,fan,train,non,fan_00,-648.6878,-32.718716,383.27213
13753,dataset/fan/train/normal_id_02_00000494.wav,fan,train,non,fan_02,-294.84174,-270.94882,672.47156
13754,dataset/fan/train/normal_id_02_00000697.wav,fan,train,non,fan_02,-288.00217,-193.79218,616.26495
13755,dataset/fan/train/normal_id_06_00000523.wav,fan,train,non,fan_06,-201.52261,-80.31125,295.58176
13756,dataset/fan/train/normal_id_04_00000921.wav,fan,train,non,fan_04,-458.13083,-447.89438,314.8425
13757,dataset/fan/train/normal_id_06_00000788.wav,fan,train,non,fan_06,-296.59586,-17.346464,282.6593
13758,dataset/fan/train/normal_id_00_00000567.wav,fan,train,non,fan_00,-681.1349,-94.16185,382.78976
13759,dataset/fan/train/normal_id_02_00000328.wav,fan,train,non,fan_02,-336.87466,-239.71526,698.3965
13760,dataset/fan/train/normal_id_04_00000586.wav,fan,train,non,fan_04,-437.09448,-455.9742,318.22314
13761,dataset/fan/train/normal_id_00_00000702.wav,fan,train,non,fan_00,-691.73846,-123.16056,419.3782
13762,dataset/fan/train/normal_id_02_00000291.wav,fan,train,non,fan_02,-278.19568,-270.77792,526.23566
13763,dataset/fan/train/normal_id_00_00000663.wav,fan,train,non,fan_00,-709.3113,-114.61879,409.9152
13764,dataset/fan/train/normal_id_06_00000553.wav,fan,train,non,fan_06,-272.11078,-23.137194,280.33145
13765,dataset/fan/train/normal_id_06_00000480.wav,fan,train,non,fan_06,-272.49026,78.62741,238.46077
13766,dataset/fan/train/normal_id_00_00000416.wav,fan,train,non,fan_00,-705.65497,-180.18317,363.92926
13767,dataset/fan/train/normal_id_04_00000397.wav,fan,train,non,fan_04,-450.9339,-440.86343,283.35654
13768,dataset/fan/train/normal_id_04_00000356.wav,fan,train,non,fan_04,-478.8365,-328.4703,301.8096
13769,dataset/fan/train/normal_id_06_00000850.wav,fan,train,non,fan_06,-120.71966,1.0842353,316.9531
13770,dataset/fan/train/normal_id_02_00000643.wav,fan,train,non,fan_02,-272.06366,-331.06882,584.9831
13771,dataset/fan/train/normal_id_06_00000897.wav,fan,train,non,fan_06,-252.90916,17.726751,266.63507
13772,dataset/fan/train/normal_id_00_00000551.wav,fan,train,non,fan_00,-710.5096,-90.01741,418.13293
13773,dataset/fan/train/normal_id_00_00000415.wav,fan,train,non,fan_00,-703.4722,-200.87683,414.13773
13774,dataset/fan/train/normal_id_00_00000592.wav,fan,train,non,fan_00,-728.75616,-99.78988,519.0188
13775,dataset/fan/train/normal_id_06_00000543.wav,fan,train,non,fan_06,-408.95258,-42.525585,317.54758
13776,dataset/fan/train/normal_id_04_00000387.wav,fan,train,non,fan_04,-497.71786,-437.67163,298.03232
13777,dataset/fan/train/normal_id_02_00000507.wav,fan,train,non,fan_02,-346.40262,-276.41095,624.76434
13778,dataset/fan/train/normal_id_04_00000773.wav,fan,train,non,fan_04,-521.52856,-399.34116,303.68625
13779,dataset/fan/train/normal_id_06_00000397.wav,fan,train,non,fan_06,-250.50851,14.579687,266.32126
13780,dataset/fan/train/normal_id_06_00000666.wav,fan,train,non,fan_06,-270.3593,7.445896,301.85403
13781,dataset/fan/train/normal_id_04_00000806.wav,fan,train,non,fan_04,-466.38794,-401.0659,304.52298
13782,dataset/fan/train/normal_id_02_00000775.wav,fan,train,non,fan_02,-379.22598,-269.66287,593.3428
13783,dataset/fan/train/normal_id_00_00000743.wav,fan,train,non,fan_00,-677.4537,-129.90477,382.58685
13784,dataset/fan/train/normal_id_06_00000479.wav,fan,train,non,fan_06,-228.20596,-52.643,271.42493
13785,dataset/fan/train/normal_id_04_00000646.wav,fan,train,non,fan_04,-440.4052,-499.94556,275.2471
13786,dataset/fan/train/normal_id_06_00000131.wav,fan,train,non,fan_06,-200.62575,128.74022,214.15088
13787,dataset/fan/train/normal_id_00_00000796.wav,fan,train,non,fan_00,-804.76166,-172.5524,393.90686
13788,dataset/fan/train/normal_id_06_00000327.wav,fan,train,non,fan_06,-222.43048,25.470818,234.31757
13789,dataset/fan/train/normal_id_00_00000609.wav,fan,train,non,fan_00,-711.1152,-45.461292,401.0402
13790,dataset/fan/train/normal_id_02_00000445.wav,fan,train,non,fan_02,-363.60593,-302.23853,479.1581
13791,dataset/fan/train/normal_id_02_00000603.wav,fan,train,non,fan_02,-396.46198,-267.2265,493.89462
13792,dataset/fan/train/normal_id_06_00000556.wav,fan,train,non,fan_06,-305.3617,27.025896,280.96832
13793,dataset/fan/train/normal_id_02_00000596.wav,fan,train,non,fan_02,-337.5771,-182.66179,640.9762
13794,dataset/fan/train/normal_id_00_00000426.wav,fan,train,non,fan_00,-571.6127,-159.04567,405.5118
13795,dataset/fan/train/normal_id_00_00000599.wav,fan,train,non,fan_00,-706.7095,-132.27527,355.87665
13796,dataset/fan/train/normal_id_04_00000595.wav,fan,train,non,fan_04,-491.06885,-551.3669,277.74985
13797,dataset/fan/train/normal_id_06_00000879.wav,fan,train,non,fan_06,-224.82059,73.3835,240.41533
13798,dataset/fan/train/normal_id_02_00000525.wav,fan,train,non,fan_02,-277.15228,-212.83388,589.9507
13799,dataset/fan/train/normal_id_00_00000890.wav,fan,train,non,fan_00,-771.53455,76.684395,333.8595
13800,dataset/fan/train/normal_id_00_00000393.wav,fan,train,non,fan_00,-746.5584,-64.286514,391.3805
13801,dataset/fan/train/normal_id_04_00000061.wav,fan,train,non,fan_04,-493.71692,-507.5327,335.8591
13802,dataset/fan/train/normal_id_02_00000829.wav,fan,train,non,fan_02,-244.9966,-208.55,617.51776
13803,dataset/fan/train/normal_id_00_00000904.wav,fan,train,non,fan_00,-676.811,156.63783,322.5262
13804,dataset/fan/train/normal_id_02_00000362.wav,fan,train,non,fan_02,-400.7421,-289.42035,496.3894
13805,dataset/fan/train/normal_id_00_00000610.wav,fan,train,non,fan_00,-716.61346,-104.79086,401.82385
13806,dataset/fan/train/normal_id_02_00000663.wav,fan,train,non,fan_02,-330.85043,-216.60513,578.8694
13807,dataset/fan/train/normal_id_04_00000096.wav,fan,train,non,fan_04,-469.45053,-321.63687,349.36407
13808,dataset/fan/train/normal_id_04_00000158.wav,fan,train,non,fan_04,-525.54706,-399.6545,278.17682
13809,dataset/fan/train/normal_id_06_00000218.wav,fan,train,non,fan_06,-293.0507,-33.34953,291.60547
13810,dataset/fan/train/normal_id_00_00000472.wav,fan,train,non,fan_00,-803.8434,-89.73111,379.287
13811,dataset/fan/train/normal_id_02_00000834.wav,fan,train,non,fan_02,-344.81177,-232.96025,629.0172
13812,dataset/fan/train/normal_id_06_00000510.wav,fan,train,non,fan_06,-354.66376,-42.324894,300.81946
13813,dataset/fan/train/normal_id_02_00000109.wav,fan,train,non,fan_02,-309.4961,-152.0621,521.4782
13814,dataset/fan/train/normal_id_04_00000610.wav,fan,train,non,fan_04,-643.70337,-435.97116,237.34991
13815,dataset/fan/train/normal_id_02_00000574.wav,fan,train,non,fan_02,-242.84724,-291.38614,611.52734
13816,dataset/fan/train/normal_id_00_00000247.wav,fan,train,non,fan_00,-742.55237,-93.722916,376.1991
13817,dataset/fan/train/normal_id_00_00000088.wav,fan,train,non,fan_00,-694.63336,-120.76952,404.1607
13818,dataset/fan/train/normal_id_06_00000129.wav,fan,train,non,fan_06,-277.87485,44.174095,279.29926
13819,dataset/fan/train/normal_id_00_00000332.wav,fan,train,non,fan_00,-741.1297,-87.31072,389.4212
13820,dataset/fan/train/normal_id_04_00000052.wav,fan,train,non,fan_04,-591.69696,-365.5404,367.40286
13821,dataset/fan/train/normal_id_02_00000519.wav,fan,train,non,fan_02,-297.09625,-200.25163,602.6488
13822,dataset/fan/train/normal_id_02_00000380.wav,fan,train,non,fan_02,-336.22546,-224.59367,571.8104
13823,dataset/fan/train/normal_id_00_00000427.wav,fan,train,non,fan_00,-631.7552,-208.15092,409.58755
13824,dataset/fan/train/normal_id_00_00000822.wav,fan,train,non,fan_00,-671.91174,-92.926704,372.68134
13825,dataset/fan/train/normal_id_04_00000594.wav,fan,train,non,fan_04,-491.86734,-337.9515,354.73126
13826,dataset/fan/train/normal_id_02_00000900.wav,fan,train,non,fan_02,-310.03107,-298.5636,535.7679
13827,dataset/fan/train/normal_id_00_00000614.wav,fan,train,non,fan_00,-782.09625,-166.40863,398.3382
13828,dataset/fan/train/normal_id_04_00000264.wav,fan,train,non,fan_04,-503.12466,-499.2542,300.52875
13829,dataset/fan/train/normal_id_02_00000813.wav,fan,train,non,fan_02,-306.04483,-319.30573,600.5822
13830,dataset/fan/train/normal_id_06_00000343.wav,fan,train,non,fan_06,-433.26468,-81.436485,494.88654
13831,dataset/fan/train/normal_id_02_00000906.wav,fan,train,non,fan_02,-281.12912,-263.34042,534.1665
13832,dataset/fan/train/normal_id_02_00000275.wav,fan,train,non,fan_02,-269.16638,-217.7568,580.8795
13833,dataset/fan/train/normal_id_00_00000251.wav,fan,train,non,fan_00,-644.1282,28.80706,331.1785
13834,dataset/fan/train/normal_id_04_00000820.wav,fan,train,non,fan_04,-454.21558,-461.47076,312.44672
13835,dataset/fan/train/normal_id_02_00000157.wav,fan,train,non,fan_02,-395.68335,-160.79242,565.32184
13836,dataset/fan/train/normal_id_00_00000692.wav,fan,train,non,fan_00,-807.8464,14.694971,363.4655
13837,dataset/fan/train/normal_id_02_00000367.wav,fan,train,non,fan_02,-234.09769,-281.98926,759.68835
13838,dataset/fan/train/normal_id_02_00000412.wav,fan,train,non,fan_02,-286.24292,-239.19524,665.2953
13839,dataset/fan/train/normal_id_00_00000400.wav,fan,train,non,fan_00,-726.26904,-129.03967,411.93185
13840,dataset/fan/train/normal_id_02_00000415.wav,fan,train,non,fan_02,-425.48373,-189.80399,461.2269
13841,dataset/fan/train/normal_id_06_00000267.wav,fan,train,non,fan_06,-349.5289,-16.437803,302.162
13842,dataset/fan/train/normal_id_02_00000388.wav,fan,train,non,fan_02,-306.93848,-234.87947,664.3041
13843,dataset/fan/train/normal_id_06_00000190.wav,fan,train,non,fan_06,-312.03464,-11.948256,287.79343
13844,dataset/fan/train/normal_id_04_00000181.wav,fan,train,non,fan_04,-413.304,-74.967575,259.24905
13845,dataset/fan/train/normal_id_02_00000840.wav,fan,train,non,fan_02,-440.2456,-240.70413,551.83704
13846,dataset/fan/train/normal_id_06_00000444.wav,fan,train,non,fan_06,-291.22733,-3.8297033,282.99515
13847,dataset/fan/train/normal_id_04_00000395.wav,fan,train,non,fan_04,-530.9749,-352.88974,357.50107
13848,dataset/fan/train/normal_id_02_00000435.wav,fan,train,non,fan_02,-285.5642,-219.18437,510.47275
13849,dataset/fan/train/normal_id_06_00000111.wav,fan,train,non,fan_06,-320.90897,-3.197694,289.4028
13850,dataset/fan/train/normal_id_04_00000914.wav,fan,train,non,fan_04,-417.0075,-535.5558,249.80486
13851,dataset/fan/train/normal_id_06_00000866.wav,fan,train,non,fan_06,-139.37871,35.8136,234.43536
13852,dataset/fan/train/normal_id_06_00000274.wav,fan,train,non,fan_06,-277.30576,-19.024632,283.0709
13853,dataset/fan/train/normal_id_04_00000157.wav,fan,train,non,fan_04,-455.60553,-485.8766,318.70755
13854,dataset/fan/train/normal_id_04_00000028.wav,fan,train,non,fan_04,-489.44073,-411.06586,294.1267
13855,dataset/fan/train/normal_id_00_00000696.wav,fan,train,non,fan_00,-608.39825,-37.6073,369.72406
13856,dataset/fan/train/normal_id_06_00000141.wav,fan,train,non,fan_06,-133.44041,12.291981,238.66396
13857,dataset/fan/train/normal_id_02_00000293.wav,fan,train,non,fan_02,-326.14072,-219.47484,509.9481
13858,dataset/fan/train/normal_id_00_00000253.wav,fan,train,non,fan_00,-747.07983,-71.67824,418.96194
13859,dataset/fan/train/normal_id_02_00000159.wav,fan,train,non,fan_02,-572.33466,-89.14778,461.53693
13860,dataset/fan/train/normal_id_04_00000894.wav,fan,train,non,fan_04,-504.56528,-457.02588,275.80252
13861,dataset/fan/train/normal_id_04_00000337.wav,fan,train,non,fan_04,-478.16296,-374.73813,319.18762
13862,dataset/fan/train/normal_id_00_00000533.wav,fan,train,non,fan_00,-724.674,-126.553734,531.00073
13863,dataset/fan/train/normal_id_00_00000787.wav,fan,train,non,fan_00,-707.90717,-68.07377,471.92722
13864,dataset/fan/train/normal_id_04_00000058.wav,fan,train,non,fan_04,-461.2689,-367.33658,290.0964
13865,dataset/fan/train/normal_id_00_00000064.wav,fan,train,non,fan_00,-588.00214,-159.18411,424.34744
13866,dataset/fan/train/normal_id_06_00000842.wav,fan,train,non,fan_06,-327.89636,-16.664948,296.50085
13867,dataset/fan/train/normal_id_06_00000100.wav,fan,train,non,fan_06,-347.50168,-29.682373,303.2054
13868,dataset/fan/train/normal_id_00_00000331.wav,fan,train,non,fan_00,-681.77155,-118.307205,333.8348
13869,dataset/fan/train/normal_id_02_00000400.wav,fan,train,non,fan_02,-285.69867,-232.29845,647.351
13870,dataset/fan/train/normal_id_00_00000283.wav,fan,train,non,fan_00,-723.0324,-104.09948,404.56793
13871,dataset/fan/train/normal_id_06_00000231.wav,fan,train,non,fan_06,-327.93948,39.71865,313.95612
13872,dataset/fan/train/normal_id_02_00000909.wav,fan,train,non,fan_02,-341.92685,-261.05472,596.84863
13873,dataset/fan/train/normal_id_04_00000583.wav,fan,train,non,fan_04,-464.32562,-327.39365,479.1009
13874,dataset/fan/train/normal_id_04_00000185.wav,fan,train,non,fan_04,-362.1817,-358.5261,324.97296
13875,dataset/fan/train/normal_id_00_00000066.wav,fan,train,non,fan_00,-805.7355,38.312897,407.18558
13876,dataset/fan/train/normal_id_02_00000319.wav,fan,train,non,fan_02,-332.13748,-290.9807,600.04425
13877,dataset/fan/train/normal_id_02_00000551.wav,fan,train,non,fan_02,-301.3607,-258.31058,593.4081
13878,dataset/fan/train/normal_id_02_00000438.wav,fan,train,non,fan_02,-329.3456,-207.34254,641.6911
13879,dataset/fan/train/normal_id_00_00000813.wav,fan,train,non,fan_00,-895.2449,-34.329475,469.5169
13880,dataset/fan/train/normal_id_02_00000863.wav,fan,train,non,fan_02,-357.82202,-308.3099,526.06354
13881,dataset/fan/train/normal_id_00_00000576.wav,fan,train,non,fan_00,-594.94507,-126.489624,360.19296
13882,dataset/fan/train/normal_id_00_00000879.wav,fan,train,non,fan_00,-648.7255,-190.04845,409.43924
13883,dataset/fan/train/normal_id_02_00000276.wav,fan,train,non,fan_02,-306.11545,-213.4891,601.31885
13884,dataset/fan/train/normal_id_06_00000752.wav,fan,train,non,fan_06,-184.01865,12.679871,243.00897
