,fichier,type,set,anomalie,machine,x,y,z
7992,dataset/ToyConveyor/train/normal_id_01_00000639.wav,ToyConveyor,train,non,ToyConveyor_01,5581.944,-287.36047,-79.90384
7993,dataset/ToyConveyor/train/normal_id_01_00000950.wav,ToyConveyor,train,non,ToyConveyor_01,6705.2812,-271.84375,-367.32593
7994,dataset/ToyConveyor/train/normal_id_03_00000808.wav,ToyConveyor,train,non,ToyConveyor_03,7154.087,-386.5297,-384.12292
7995,dataset/ToyConveyor/train/normal_id_02_00000902.wav,ToyConveyor,train,non,ToyConveyor_02,8509.831,-142.09578,-745.68823
7996,dataset/ToyConveyor/train/normal_id_03_00000940.wav,ToyConveyor,train,non,ToyConveyor_03,4799.9185,-465.47308,59.459663
7997,dataset/ToyConveyor/train/normal_id_03_00000088.wav,ToyConveyor,train,non,ToyConveyor_03,4405.598,-436.50595,99.772064
7998,dataset/ToyConveyor/train/normal_id_02_00000184.wav,ToyConveyor,train,non,ToyConveyor_02,8154.262,-215.52325,-686.1135
7999,dataset/ToyConveyor/train/normal_id_03_00000587.wav,ToyConveyor,train,non,ToyConveyor_03,4420.9526,-424.90277,88.99186
8000,dataset/ToyConveyor/train/normal_id_01_00000289.wav,ToyConveyor,train,non,ToyConveyor_01,6502.6875,-47.83782,-398.04642
8001,dataset/ToyConveyor/train/normal_id_01_00000781.wav,ToyConveyor,train,non,ToyConveyor_01,6717.9033,-172.72424,-326.57037
8002,dataset/ToyConveyor/train/normal_id_03_00000369.wav,ToyConveyor,train,non,ToyConveyor_03,6307.676,-361.57254,-266.02066
8003,dataset/ToyConveyor/train/normal_id_03_00000321.wav,ToyConveyor,train,non,ToyConveyor_03,4894.465,-391.18668,-18.99767
8004,dataset/ToyConveyor/train/normal_id_01_00000894.wav,ToyConveyor,train,non,ToyConveyor_01,6098.615,-186.96758,-230.22643
8005,dataset/ToyConveyor/train/normal_id_01_00000463.wav,ToyConveyor,train,non,ToyConveyor_01,6536.1733,-143.12863,-414.2284
8006,dataset/ToyConveyor/train/normal_id_01_00000536.wav,ToyConveyor,train,non,ToyConveyor_01,6400.228,-297.23026,-264.76123
8007,dataset/ToyConveyor/train/normal_id_02_00000606.wav,ToyConveyor,train,non,ToyConveyor_02,7497.7686,-294.22897,-527.3487
8008,dataset/ToyConveyor/train/normal_id_02_00000386.wav,ToyConveyor,train,non,ToyConveyor_02,8498.208,-147.88687,-741.8995
8009,dataset/ToyConveyor/train/normal_id_01_00000711.wav,ToyConveyor,train,non,ToyConveyor_01,6154.8276,-162.07697,-356.16592
8010,dataset/ToyConveyor/train/normal_id_03_00000495.wav,ToyConveyor,train,non,ToyConveyor_03,5440.858,-482.44443,-57.913292
8011,dataset/ToyConveyor/train/normal_id_03_00000460.wav,ToyConveyor,train,non,ToyConveyor_03,4508.8213,-570.46826,-30.423054
8012,dataset/ToyConveyor/train/normal_id_03_00000533.wav,ToyConveyor,train,non,ToyConveyor_03,4827.6865,-265.72763,-73.858055
8013,dataset/ToyConveyor/train/normal_id_02_00000909.wav,ToyConveyor,train,non,ToyConveyor_02,8237.591,-79.08132,-776.5632
8014,dataset/ToyConveyor/train/normal_id_02_00000416.wav,ToyConveyor,train,non,ToyConveyor_02,9178.017,-259.66528,-788.5001
8015,dataset/ToyConveyor/train/normal_id_03_00000421.wav,ToyConveyor,train,non,ToyConveyor_03,4728.2075,-512.2042,91.85621
8016,dataset/ToyConveyor/train/normal_id_02_00000524.wav,ToyConveyor,train,non,ToyConveyor_02,6914.679,-200.11179,-527.0443
8017,dataset/ToyConveyor/train/normal_id_01_00000789.wav,ToyConveyor,train,non,ToyConveyor_01,7067.972,-303.47406,-353.8169
8018,dataset/ToyConveyor/train/normal_id_02_00000135.wav,ToyConveyor,train,non,ToyConveyor_02,8114.5244,-236.85042,-623.1961
8019,dataset/ToyConveyor/train/normal_id_01_00000909.wav,ToyConveyor,train,non,ToyConveyor_01,7274.3223,-151.5205,-498.28622
8020,dataset/ToyConveyor/train/normal_id_01_00000945.wav,ToyConveyor,train,non,ToyConveyor_01,6846.8047,-98.52841,-468.53928
8021,dataset/ToyConveyor/train/normal_id_01_00000545.wav,ToyConveyor,train,non,ToyConveyor_01,7592.5957,-338.76755,-483.9933
8022,dataset/ToyConveyor/train/normal_id_02_00000654.wav,ToyConveyor,train,non,ToyConveyor_02,9524.33,-301.89017,-747.7636
8023,dataset/ToyConveyor/train/normal_id_03_00000683.wav,ToyConveyor,train,non,ToyConveyor_03,4382.7207,-352.2581,56.827396
8024,dataset/ToyConveyor/train/normal_id_02_00000345.wav,ToyConveyor,train,non,ToyConveyor_02,9255.31,-247.22731,-741.8481
8025,dataset/ToyConveyor/train/normal_id_01_00000913.wav,ToyConveyor,train,non,ToyConveyor_01,5795.2393,-162.28014,-342.01236
8026,dataset/ToyConveyor/train/normal_id_03_00000223.wav,ToyConveyor,train,non,ToyConveyor_03,4732.691,-482.34845,132.1062
8027,dataset/ToyConveyor/train/normal_id_03_00000416.wav,ToyConveyor,train,non,ToyConveyor_03,5372.2085,-503.41245,-39.318497
8028,dataset/ToyConveyor/train/normal_id_01_00000957.wav,ToyConveyor,train,non,ToyConveyor_01,6149.854,-274.3002,-233.31456
8029,dataset/ToyConveyor/train/normal_id_02_00000405.wav,ToyConveyor,train,non,ToyConveyor_02,8248.004,-115.769745,-624.7752
8030,dataset/ToyConveyor/train/normal_id_02_00000721.wav,ToyConveyor,train,non,ToyConveyor_02,8352.948,-75.32358,-674.9283
8031,dataset/ToyConveyor/train/normal_id_01_00000974.wav,ToyConveyor,train,non,ToyConveyor_01,6372.0317,-173.38515,-365.55
8032,dataset/ToyConveyor/train/normal_id_01_00000079.wav,ToyConveyor,train,non,ToyConveyor_01,6558.959,-182.33064,-355.89597
8033,dataset/ToyConveyor/train/normal_id_02_00000666.wav,ToyConveyor,train,non,ToyConveyor_02,9072.591,-200.22223,-793.46295
8034,dataset/ToyConveyor/train/normal_id_01_00000663.wav,ToyConveyor,train,non,ToyConveyor_01,6638.946,-170.07755,-416.71158
8035,dataset/ToyConveyor/train/normal_id_02_00000093.wav,ToyConveyor,train,non,ToyConveyor_02,7648.4575,-236.1348,-588.0563
8036,dataset/ToyConveyor/train/normal_id_03_00000354.wav,ToyConveyor,train,non,ToyConveyor_03,5658.8237,-325.19244,-242.55531
8037,dataset/ToyConveyor/train/normal_id_01_00000886.wav,ToyConveyor,train,non,ToyConveyor_01,7740.7324,-280.64822,-529.809
8038,dataset/ToyConveyor/train/normal_id_01_00000429.wav,ToyConveyor,train,non,ToyConveyor_01,6461.3916,-183.86537,-409.56198
8039,dataset/ToyConveyor/train/normal_id_03_00000894.wav,ToyConveyor,train,non,ToyConveyor_03,5470.0117,-529.06665,-118.495026
8040,dataset/ToyConveyor/train/normal_id_03_00000606.wav,ToyConveyor,train,non,ToyConveyor_03,4830.524,-277.01227,-95.79867
8041,dataset/ToyConveyor/train/normal_id_02_00000741.wav,ToyConveyor,train,non,ToyConveyor_02,8184.0947,-208.91196,-618.47577
8042,dataset/ToyConveyor/train/normal_id_03_00000451.wav,ToyConveyor,train,non,ToyConveyor_03,5375.3813,-422.61823,-66.98874
8043,dataset/ToyConveyor/train/normal_id_01_00000835.wav,ToyConveyor,train,non,ToyConveyor_01,6353.783,-304.25436,-338.91214
8044,dataset/ToyConveyor/train/normal_id_02_00000482.wav,ToyConveyor,train,non,ToyConveyor_02,8872.037,-317.47513,-654.99
8045,dataset/ToyConveyor/train/normal_id_03_00000974.wav,ToyConveyor,train,non,ToyConveyor_03,5159.2173,-441.76257,13.104264
8046,dataset/ToyConveyor/train/normal_id_03_00000202.wav,ToyConveyor,train,non,ToyConveyor_03,5167.7715,-379.9134,-33.4209
8047,dataset/ToyConveyor/train/normal_id_03_00000432.wav,ToyConveyor,train,non,ToyConveyor_03,4925.82,-338.9576,-56.002472
8048,dataset/ToyConveyor/train/normal_id_03_00000960.wav,ToyConveyor,train,non,ToyConveyor_03,5464.5312,-441.00504,-86.42638
8049,dataset/ToyConveyor/train/normal_id_01_00000524.wav,ToyConveyor,train,non,ToyConveyor_01,7675.659,-274.1287,-473.45963
8050,dataset/ToyConveyor/train/normal_id_01_00000615.wav,ToyConveyor,train,non,ToyConveyor_01,6324.5405,-206.4834,-359.41434
8051,dataset/ToyConveyor/train/normal_id_01_00000470.wav,ToyConveyor,train,non,ToyConveyor_01,5917.7686,-279.275,-211.98854
8052,dataset/ToyConveyor/train/normal_id_02_00000227.wav,ToyConveyor,train,non,ToyConveyor_02,7819.8315,-126.56514,-665.058
8053,dataset/ToyConveyor/train/normal_id_01_00000165.wav,ToyConveyor,train,non,ToyConveyor_01,5837.5693,-255.88467,-167.60808
8054,dataset/ToyConveyor/train/normal_id_02_00000674.wav,ToyConveyor,train,non,ToyConveyor_02,8522.052,-240.58784,-652.38116
8055,dataset/ToyConveyor/train/normal_id_02_00000748.wav,ToyConveyor,train,non,ToyConveyor_02,8986.224,-242.30998,-757.69055
8056,dataset/ToyConveyor/train/normal_id_03_00000114.wav,ToyConveyor,train,non,ToyConveyor_03,4682.673,-384.27814,-38.719856
8057,dataset/ToyConveyor/train/normal_id_03_00000737.wav,ToyConveyor,train,non,ToyConveyor_03,4759.4927,-209.00642,-95.07936
8058,dataset/ToyConveyor/train/normal_id_02_00000201.wav,ToyConveyor,train,non,ToyConveyor_02,8469.49,-281.84534,-632.72186
8059,dataset/ToyConveyor/train/normal_id_01_00000093.wav,ToyConveyor,train,non,ToyConveyor_01,6808.616,-121.20302,-421.12714
8060,dataset/ToyConveyor/train/normal_id_01_00000068.wav,ToyConveyor,train,non,ToyConveyor_01,6400.1196,-90.35463,-368.65
8061,dataset/ToyConveyor/train/normal_id_02_00000252.wav,ToyConveyor,train,non,ToyConveyor_02,8686.651,-425.97256,-561.1091
8062,dataset/ToyConveyor/train/normal_id_02_00000876.wav,ToyConveyor,train,non,ToyConveyor_02,6728.67,-153.28235,-471.16693
8063,dataset/ToyConveyor/train/normal_id_01_00000806.wav,ToyConveyor,train,non,ToyConveyor_01,6629.2495,-287.59613,-359.21777
8064,dataset/ToyConveyor/train/normal_id_01_00000110.wav,ToyConveyor,train,non,ToyConveyor_01,6084.072,-124.34878,-381.66626
8065,dataset/ToyConveyor/train/normal_id_01_00000395.wav,ToyConveyor,train,non,ToyConveyor_01,6810.441,-281.79977,-408.8235
8066,dataset/ToyConveyor/train/normal_id_03_00000725.wav,ToyConveyor,train,non,ToyConveyor_03,5021.1055,-420.40454,-135.82887
8067,dataset/ToyConveyor/train/normal_id_02_00000285.wav,ToyConveyor,train,non,ToyConveyor_02,7836.815,-116.8216,-570.7218
8068,dataset/ToyConveyor/train/normal_id_03_00000719.wav,ToyConveyor,train,non,ToyConveyor_03,4862.2207,-439.55258,-13.254136
8069,dataset/ToyConveyor/train/normal_id_03_00000269.wav,ToyConveyor,train,non,ToyConveyor_03,5209.7495,-417.5217,-61.833817
8070,dataset/ToyConveyor/train/normal_id_03_00000096.wav,ToyConveyor,train,non,ToyConveyor_03,4830.2734,-508.15668,3.900519
8071,dataset/ToyConveyor/train/normal_id_02_00000167.wav,ToyConveyor,train,non,ToyConveyor_02,8861.0,-190.62082,-742.9307
8072,dataset/ToyConveyor/train/normal_id_02_00000919.wav,ToyConveyor,train,non,ToyConveyor_02,8522.361,-277.2385,-712.17303
8073,dataset/ToyConveyor/train/normal_id_02_00000073.wav,ToyConveyor,train,non,ToyConveyor_02,8812.159,-277.4515,-773.9331
8074,dataset/ToyConveyor/train/normal_id_03_00000628.wav,ToyConveyor,train,non,ToyConveyor_03,5136.013,-387.0592,-63.20877
8075,dataset/ToyConveyor/train/normal_id_01_00000384.wav,ToyConveyor,train,non,ToyConveyor_01,7279.053,-290.97183,-396.47733
8076,dataset/ToyConveyor/train/normal_id_03_00000890.wav,ToyConveyor,train,non,ToyConveyor_03,4884.613,-365.7997,-9.53289
8077,dataset/ToyConveyor/train/normal_id_02_00000998.wav,ToyConveyor,train,non,ToyConveyor_02,7630.8594,-111.017296,-535.51624
8078,dataset/ToyConveyor/train/normal_id_01_00000314.wav,ToyConveyor,train,non,ToyConveyor_01,7298.2666,-427.61157,-374.9228
8079,dataset/ToyConveyor/train/normal_id_02_00000464.wav,ToyConveyor,train,non,ToyConveyor_02,8395.264,-90.19109,-637.7885
8080,dataset/ToyConveyor/train/normal_id_03_00000441.wav,ToyConveyor,train,non,ToyConveyor_03,5529.364,-334.1541,-62.279743
8081,dataset/ToyConveyor/train/normal_id_01_00000731.wav,ToyConveyor,train,non,ToyConveyor_01,5803.7017,-177.4968,-343.03036
8082,dataset/ToyConveyor/train/normal_id_01_00000585.wav,ToyConveyor,train,non,ToyConveyor_01,6614.735,-154.36792,-465.76813
8083,dataset/ToyConveyor/train/normal_id_01_00000817.wav,ToyConveyor,train,non,ToyConveyor_01,6928.153,-210.46248,-423.53625
8084,dataset/ToyConveyor/train/normal_id_03_00000580.wav,ToyConveyor,train,non,ToyConveyor_03,5155.247,-283.71133,-154.85934
8085,dataset/ToyConveyor/train/normal_id_02_00000604.wav,ToyConveyor,train,non,ToyConveyor_02,8162.317,-102.75143,-774.2366
8086,dataset/ToyConveyor/train/normal_id_02_00000300.wav,ToyConveyor,train,non,ToyConveyor_02,8040.842,-183.37561,-617.1716
8087,dataset/ToyConveyor/train/normal_id_01_00000627.wav,ToyConveyor,train,non,ToyConveyor_01,6608.8623,-323.4979,-213.66801
8088,dataset/ToyConveyor/train/normal_id_01_00000268.wav,ToyConveyor,train,non,ToyConveyor_01,5608.1133,-305.5025,-234.46794
8089,dataset/ToyConveyor/train/normal_id_03_00000362.wav,ToyConveyor,train,non,ToyConveyor_03,5893.842,-316.3697,-234.65631
8090,dataset/ToyConveyor/train/normal_id_02_00000847.wav,ToyConveyor,train,non,ToyConveyor_02,7067.1787,-207.87334,-516.3205
8091,dataset/ToyConveyor/train/normal_id_02_00000814.wav,ToyConveyor,train,non,ToyConveyor_02,8414.889,-233.31476,-675.487
8092,dataset/ToyConveyor/train/normal_id_01_00000762.wav,ToyConveyor,train,non,ToyConveyor_01,6246.503,-295.7498,-213.78334
8093,dataset/ToyConveyor/train/normal_id_01_00000175.wav,ToyConveyor,train,non,ToyConveyor_01,6511.171,-254.64314,-304.28555
8094,dataset/ToyConveyor/train/normal_id_03_00000706.wav,ToyConveyor,train,non,ToyConveyor_03,5635.766,-397.8782,-134.69583
8095,dataset/ToyConveyor/train/normal_id_03_00000568.wav,ToyConveyor,train,non,ToyConveyor_03,5226.132,-442.8873,-24.518898
8096,dataset/ToyConveyor/train/normal_id_01_00000256.wav,ToyConveyor,train,non,ToyConveyor_01,6319.5522,-229.00548,-347.52692
8097,dataset/ToyConveyor/train/normal_id_03_00000210.wav,ToyConveyor,train,non,ToyConveyor_03,6287.314,-116.04705,-355.797
8098,dataset/ToyConveyor/train/normal_id_02_00000004.wav,ToyConveyor,train,non,ToyConveyor_02,8548.0205,-187.06154,-743.4311
8099,dataset/ToyConveyor/train/normal_id_01_00000572.wav,ToyConveyor,train,non,ToyConveyor_01,5468.5117,-89.70538,-369.40958
8100,dataset/ToyConveyor/train/normal_id_03_00000052.wav,ToyConveyor,train,non,ToyConveyor_03,5181.585,-284.9206,-29.945652
8101,dataset/ToyConveyor/train/normal_id_03_00000827.wav,ToyConveyor,train,non,ToyConveyor_03,3808.6035,-255.4098,61.563824
8102,dataset/ToyConveyor/train/normal_id_01_00000462.wav,ToyConveyor,train,non,ToyConveyor_01,6727.243,-415.7774,-275.52594
8103,dataset/ToyConveyor/train/normal_id_01_00000658.wav,ToyConveyor,train,non,ToyConveyor_01,6095.8633,-144.10864,-326.96127
8104,dataset/ToyConveyor/train/normal_id_01_00000775.wav,ToyConveyor,train,non,ToyConveyor_01,6255.941,-240.64766,-352.59265
8105,dataset/ToyConveyor/train/normal_id_02_00000583.wav,ToyConveyor,train,non,ToyConveyor_02,7173.079,89.40054,-568.4704
8106,dataset/ToyConveyor/train/normal_id_02_00000576.wav,ToyConveyor,train,non,ToyConveyor_02,8222.831,91.56138,-779.4422
8107,dataset/ToyConveyor/train/normal_id_03_00000995.wav,ToyConveyor,train,non,ToyConveyor_03,5850.057,-289.95117,-226.01091
8108,dataset/ToyConveyor/train/normal_id_02_00000506.wav,ToyConveyor,train,non,ToyConveyor_02,8350.564,-30.298517,-789.8211
8109,dataset/ToyConveyor/train/normal_id_03_00000367.wav,ToyConveyor,train,non,ToyConveyor_03,4806.108,-445.89328,36.67068
8110,dataset/ToyConveyor/train/normal_id_01_00000267.wav,ToyConveyor,train,non,ToyConveyor_01,6278.586,-146.98767,-383.92227
8111,dataset/ToyConveyor/train/normal_id_01_00000866.wav,ToyConveyor,train,non,ToyConveyor_01,6456.774,-124.715294,-342.7476
8112,dataset/ToyConveyor/train/normal_id_01_00000705.wav,ToyConveyor,train,non,ToyConveyor_01,7076.564,-274.19287,-403.2966
8113,dataset/ToyConveyor/train/normal_id_02_00000039.wav,ToyConveyor,train,non,ToyConveyor_02,8509.26,-244.04688,-591.31085
8114,dataset/ToyConveyor/train/normal_id_01_00000690.wav,ToyConveyor,train,non,ToyConveyor_01,6756.0337,-282.45978,-400.7216
8115,dataset/ToyConveyor/train/normal_id_03_00000149.wav,ToyConveyor,train,non,ToyConveyor_03,4053.5264,-698.88654,119.07989
8116,dataset/ToyConveyor/train/normal_id_01_00000671.wav,ToyConveyor,train,non,ToyConveyor_01,7115.6504,-463.39145,-303.38354
8117,dataset/ToyConveyor/train/normal_id_02_00000023.wav,ToyConveyor,train,non,ToyConveyor_02,7433.171,-176.40904,-502.33606
8118,dataset/ToyConveyor/train/normal_id_02_00000806.wav,ToyConveyor,train,non,ToyConveyor_02,7809.371,-204.70018,-612.9525
8119,dataset/ToyConveyor/train/normal_id_02_00000448.wav,ToyConveyor,train,non,ToyConveyor_02,8994.656,-273.31696,-709.5851
8120,dataset/ToyConveyor/train/normal_id_01_00000857.wav,ToyConveyor,train,non,ToyConveyor_01,5714.881,-282.76767,-346.3612
8121,dataset/ToyConveyor/train/normal_id_01_00000978.wav,ToyConveyor,train,non,ToyConveyor_01,5870.471,-253.22272,-211.1435
8122,dataset/ToyConveyor/train/normal_id_01_00000220.wav,ToyConveyor,train,non,ToyConveyor_01,6407.314,-257.82727,-313.42224
8123,dataset/ToyConveyor/train/normal_id_03_00000769.wav,ToyConveyor,train,non,ToyConveyor_03,4815.739,-598.9474,28.943995
8124,dataset/ToyConveyor/train/normal_id_01_00000098.wav,ToyConveyor,train,non,ToyConveyor_01,6302.383,-296.16086,-321.48813
8125,dataset/ToyConveyor/train/normal_id_01_00000632.wav,ToyConveyor,train,non,ToyConveyor_01,7080.368,-189.91487,-460.6974
8126,dataset/ToyConveyor/train/normal_id_02_00000994.wav,ToyConveyor,train,non,ToyConveyor_02,8504.967,-147.8577,-735.1091
8127,dataset/ToyConveyor/train/normal_id_01_00000623.wav,ToyConveyor,train,non,ToyConveyor_01,6111.818,-194.08514,-346.55573
8128,dataset/ToyConveyor/train/normal_id_03_00000905.wav,ToyConveyor,train,non,ToyConveyor_03,5218.686,-377.46265,-124.17944
8129,dataset/ToyConveyor/train/normal_id_01_00000729.wav,ToyConveyor,train,non,ToyConveyor_01,7252.21,-210.95422,-450.6582
8130,dataset/ToyConveyor/train/normal_id_01_00000852.wav,ToyConveyor,train,non,ToyConveyor_01,6735.455,-152.81766,-433.1454
8131,dataset/ToyConveyor/train/normal_id_03_00000148.wav,ToyConveyor,train,non,ToyConveyor_03,5001.0654,-511.63052,53.886982
8132,dataset/ToyConveyor/train/normal_id_03_00000553.wav,ToyConveyor,train,non,ToyConveyor_03,5369.828,-430.2578,-158.71452
8133,dataset/ToyConveyor/train/normal_id_02_00000178.wav,ToyConveyor,train,non,ToyConveyor_02,8463.237,-168.87366,-756.4509
8134,dataset/ToyConveyor/train/normal_id_02_00000680.wav,ToyConveyor,train,non,ToyConveyor_02,7908.0767,-191.79848,-685.83563
8135,dataset/ToyConveyor/train/normal_id_03_00000535.wav,ToyConveyor,train,non,ToyConveyor_03,5946.7046,-495.79953,-99.75733
8136,dataset/ToyConveyor/train/normal_id_02_00000753.wav,ToyConveyor,train,non,ToyConveyor_02,8078.4106,-94.301796,-715.94763
8137,dataset/ToyConveyor/train/normal_id_03_00000328.wav,ToyConveyor,train,non,ToyConveyor_03,5496.763,-374.58868,-85.16218
8138,dataset/ToyConveyor/train/normal_id_01_00000855.wav,ToyConveyor,train,non,ToyConveyor_01,6315.555,-241.84851,-253.34485
8139,dataset/ToyConveyor/train/normal_id_01_00000521.wav,ToyConveyor,train,non,ToyConveyor_01,7225.6147,-184.73001,-456.634
8140,dataset/ToyConveyor/train/normal_id_03_00000090.wav,ToyConveyor,train,non,ToyConveyor_03,5093.888,-331.0222,-97.93378
8141,dataset/ToyConveyor/train/normal_id_03_00000094.wav,ToyConveyor,train,non,ToyConveyor_03,5664.025,-167.8232,-348.55167
8142,dataset/ToyConveyor/train/normal_id_02_00000898.wav,ToyConveyor,train,non,ToyConveyor_02,8766.697,-118.81499,-818.6305
8143,dataset/ToyConveyor/train/normal_id_01_00000571.wav,ToyConveyor,train,non,ToyConveyor_01,6497.403,-202.846,-348.8841
8144,dataset/ToyConveyor/train/normal_id_01_00000988.wav,ToyConveyor,train,non,ToyConveyor_01,5847.0566,-138.61406,-325.11185
8145,dataset/ToyConveyor/train/normal_id_01_00000622.wav,ToyConveyor,train,non,ToyConveyor_01,6373.8213,-488.6,-321.34296
8146,dataset/ToyConveyor/train/normal_id_02_00000697.wav,ToyConveyor,train,non,ToyConveyor_02,7434.5166,-94.21051,-669.95123
8147,dataset/ToyConveyor/train/normal_id_02_00000745.wav,ToyConveyor,train,non,ToyConveyor_02,8554.898,-247.71477,-737.6633
8148,dataset/ToyConveyor/train/normal_id_03_00000438.wav,ToyConveyor,train,non,ToyConveyor_03,5617.4395,-411.98148,-68.48785
8149,dataset/ToyConveyor/train/normal_id_03_00000387.wav,ToyConveyor,train,non,ToyConveyor_03,6012.607,-721.17456,-381.32114
8150,dataset/ToyConveyor/train/normal_id_02_00000334.wav,ToyConveyor,train,non,ToyConveyor_02,7374.344,-159.02391,-602.71204
8151,dataset/ToyConveyor/train/normal_id_02_00000426.wav,ToyConveyor,train,non,ToyConveyor_02,8274.01,-183.22026,-688.98224
8152,dataset/ToyConveyor/train/normal_id_02_00000480.wav,ToyConveyor,train,non,ToyConveyor_02,7386.8584,-146.59946,-610.1511
8153,dataset/ToyConveyor/train/normal_id_01_00000509.wav,ToyConveyor,train,non,ToyConveyor_01,5075.3086,-212.8878,-208.01205
8154,dataset/ToyConveyor/train/normal_id_03_00000500.wav,ToyConveyor,train,non,ToyConveyor_03,4688.46,-488.32098,-20.39639
8155,dataset/ToyConveyor/train/normal_id_01_00000721.wav,ToyConveyor,train,non,ToyConveyor_01,5754.751,-275.41162,-288.67978
8156,dataset/ToyConveyor/train/normal_id_03_00000549.wav,ToyConveyor,train,non,ToyConveyor_03,5116.6797,-408.0674,-8.493972
8157,dataset/ToyConveyor/train/normal_id_01_00000744.wav,ToyConveyor,train,non,ToyConveyor_01,6540.05,-232.36186,-308.47058
8158,dataset/ToyConveyor/train/normal_id_02_00000428.wav,ToyConveyor,train,non,ToyConveyor_02,8505.129,-240.04813,-676.50226
8159,dataset/ToyConveyor/train/normal_id_03_00000157.wav,ToyConveyor,train,non,ToyConveyor_03,5064.938,-293.89612,-43.230373
8160,dataset/ToyConveyor/train/normal_id_03_00000258.wav,ToyConveyor,train,non,ToyConveyor_03,5186.3477,-453.1918,-6.7191515
8161,dataset/ToyConveyor/train/normal_id_02_00000042.wav,ToyConveyor,train,non,ToyConveyor_02,9126.807,-238.17131,-808.66205
8162,dataset/ToyConveyor/train/normal_id_03_00000558.wav,ToyConveyor,train,non,ToyConveyor_03,5163.8486,-311.88834,-73.72373
8163,dataset/ToyConveyor/train/normal_id_03_00000154.wav,ToyConveyor,train,non,ToyConveyor_03,5001.4614,-572.6271,99.09525
8164,dataset/ToyConveyor/train/normal_id_02_00000642.wav,ToyConveyor,train,non,ToyConveyor_02,9454.306,-271.53915,-808.6189
8165,dataset/ToyConveyor/train/normal_id_02_00000476.wav,ToyConveyor,train,non,ToyConveyor_02,9210.726,-302.89337,-687.9909
8166,dataset/ToyConveyor/train/normal_id_02_00000249.wav,ToyConveyor,train,non,ToyConveyor_02,8436.737,-142.02507,-770.96124
8167,dataset/ToyConveyor/train/normal_id_02_00000677.wav,ToyConveyor,train,non,ToyConveyor_02,8340.934,-10.963918,-728.04266
8168,dataset/ToyConveyor/train/normal_id_01_00000294.wav,ToyConveyor,train,non,ToyConveyor_01,6808.6655,-216.0736,-355.2247
8169,dataset/ToyConveyor/train/normal_id_01_00000666.wav,ToyConveyor,train,non,ToyConveyor_01,5742.764,-167.96523,-374.21262
8170,dataset/ToyConveyor/train/normal_id_03_00000828.wav,ToyConveyor,train,non,ToyConveyor_03,5385.719,-359.0595,-143.67435
8171,dataset/ToyConveyor/train/normal_id_01_00000566.wav,ToyConveyor,train,non,ToyConveyor_01,6886.8325,-108.909035,-475.0349
8172,dataset/ToyConveyor/train/normal_id_01_00000941.wav,ToyConveyor,train,non,ToyConveyor_01,6359.1377,-243.64326,-284.36844
8173,dataset/ToyConveyor/train/normal_id_01_00000334.wav,ToyConveyor,train,non,ToyConveyor_01,5974.1753,-188.85745,-213.0585
8174,dataset/ToyConveyor/train/normal_id_01_00000146.wav,ToyConveyor,train,non,ToyConveyor_01,6593.681,-152.4204,-436.65146
8175,dataset/ToyConveyor/train/normal_id_01_00000593.wav,ToyConveyor,train,non,ToyConveyor_01,6485.75,-205.85803,-364.32547
8176,dataset/ToyConveyor/train/normal_id_01_00000568.wav,ToyConveyor,train,non,ToyConveyor_01,5978.589,-142.01305,-248.58183
8177,dataset/ToyConveyor/train/normal_id_01_00000955.wav,ToyConveyor,train,non,ToyConveyor_01,6744.0947,-242.37227,-360.22
8178,dataset/ToyConveyor/train/normal_id_01_00000546.wav,ToyConveyor,train,non,ToyConveyor_01,5987.328,-210.74136,-352.81076
8179,dataset/ToyConveyor/train/normal_id_02_00000777.wav,ToyConveyor,train,non,ToyConveyor_02,9699.604,-340.30157,-766.4335
8180,dataset/ToyConveyor/train/normal_id_03_00000795.wav,ToyConveyor,train,non,ToyConveyor_03,4644.6265,-456.10767,77.01269
8181,dataset/ToyConveyor/train/normal_id_02_00000260.wav,ToyConveyor,train,non,ToyConveyor_02,8813.26,-164.93918,-758.1349
8182,dataset/ToyConveyor/train/normal_id_03_00000342.wav,ToyConveyor,train,non,ToyConveyor_03,5216.353,-518.6784,33.339912
8183,dataset/ToyConveyor/train/normal_id_02_00000325.wav,ToyConveyor,train,non,ToyConveyor_02,7901.5103,-264.94238,-598.1275
8184,dataset/ToyConveyor/train/normal_id_03_00000406.wav,ToyConveyor,train,non,ToyConveyor_03,5084.5166,-495.40906,42.174107
8185,dataset/ToyConveyor/train/normal_id_01_00000779.wav,ToyConveyor,train,non,ToyConveyor_01,4587.4224,-113.56636,-204.12057
8186,dataset/ToyConveyor/train/normal_id_02_00000516.wav,ToyConveyor,train,non,ToyConveyor_02,8064.352,-138.07556,-739.2402
8187,dataset/ToyConveyor/train/normal_id_01_00000999.wav,ToyConveyor,train,non,ToyConveyor_01,5702.0513,-212.8078,-262.6245
8188,dataset/ToyConveyor/train/normal_id_02_00000960.wav,ToyConveyor,train,non,ToyConveyor_02,8989.345,-315.74774,-680.47253
8189,dataset/ToyConveyor/train/normal_id_01_00000432.wav,ToyConveyor,train,non,ToyConveyor_01,5689.4067,-380.70535,-191.12762
